ID,v024_nfhs4,sdistri,nfhs4_statecode,nfhs4_state,nfhs4_district,nfhs4d_total
S70,2,545,AP,Andhra Pradesh,East Godavari,52.3
S71,2,545,AP,Andhra Pradesh,East Godavari,13.2
S72,2,545,AP,Andhra Pradesh,East Godavari,81.4
V06,2,545,AP,Andhra Pradesh,East Godavari,99.1
S73,2,545,AP,Andhra Pradesh,East Godavari,1
S74,2,545,AP,Andhra Pradesh,East Godavari,NA
S75,2,545,AP,Andhra Pradesh,East Godavari,42.9
S76,2,545,AP,Andhra Pradesh,East Godavari,NA
S77,2,545,AP,Andhra Pradesh,East Godavari,NA
S78,2,545,AP,Andhra Pradesh,East Godavari,6.3
S79,2,545,AP,Andhra Pradesh,East Godavari,NA
S80,2,545,AP,Andhra Pradesh,East Godavari,6.7
S81,2,545,AP,Andhra Pradesh,East Godavari,27.7
S82,2,545,AP,Andhra Pradesh,East Godavari,15.3
V07,2,545,AP,Andhra Pradesh,East Godavari,82.1
S83,2,545,AP,Andhra Pradesh,East Godavari,3
S84,2,545,AP,Andhra Pradesh,East Godavari,27.1
S86,2,545,AP,Andhra Pradesh,East Godavari,15.9
S87,2,545,AP,Andhra Pradesh,East Godavari,12.8
S88,2,545,AP,Andhra Pradesh,East Godavari,36.4
S89,2,545,AP,Andhra Pradesh,East Godavari,28
S92,2,545,AP,Andhra Pradesh,East Godavari,63.1
S93,2,545,AP,Andhra Pradesh,East Godavari,64.9
S94,2,545,AP,Andhra Pradesh,East Godavari,56.2
S95,2,545,AP,Andhra Pradesh,East Godavari,64.6
V08,2,545,AP,Andhra Pradesh,East Godavari,56.8
S97,2,545,AP,Andhra Pradesh,East Godavari,34.3
V81,2,545,AP,Andhra Pradesh,East Godavari,7.1
V82,2,545,AP,Andhra Pradesh,East Godavari,4.8
V83,2,545,AP,Andhra Pradesh,East Godavari,12.9
V84,2,545,AP,Andhra Pradesh,East Godavari,9.4
V85,2,545,AP,Andhra Pradesh,East Godavari,9
V86,2,545,AP,Andhra Pradesh,East Godavari,2.7
V87,2,545,AP,Andhra Pradesh,East Godavari,0.6
V88,2,545,AP,Andhra Pradesh,East Godavari,11.4
V89,2,545,AP,Andhra Pradesh,East Godavari,8
S10,2,545,AP,Andhra Pradesh,East Godavari,50.3
V90,2,545,AP,Andhra Pradesh,East Godavari,2.9
S111,2,545,AP,Andhra Pradesh,East Godavari,40.1
S112,2,545,AP,Andhra Pradesh,East Godavari,5
S113,2,545,AP,Andhra Pradesh,East Godavari,19.7
S01,2,552,AP,Andhra Pradesh,Kurnool,56.6
S11,2,552,AP,Andhra Pradesh,Kurnool,74.7
S12,2,552,AP,Andhra Pradesh,Kurnool,75.4
V12,2,552,AP,Andhra Pradesh,Kurnool,51.8
S15,2,552,AP,Andhra Pradesh,Kurnool,70.8
S16,2,552,AP,Andhra Pradesh,Kurnool,24.9
S20,2,552,AP,Andhra Pradesh,Kurnool,42.9
S21,2,552,AP,Andhra Pradesh,Kurnool,NA
S23,2,552,AP,Andhra Pradesh,Kurnool,12.9
S28,2,552,AP,Andhra Pradesh,Kurnool,65.9
S29,2,552,AP,Andhra Pradesh,Kurnool,65.9
S02,2,552,AP,Andhra Pradesh,Kurnool,29.4
S30,2,552,AP,Andhra Pradesh,Kurnool,65.9
S31,2,552,AP,Andhra Pradesh,Kurnool,0
S32,2,552,AP,Andhra Pradesh,Kurnool,0
S33,2,552,AP,Andhra Pradesh,Kurnool,0
S34,2,552,AP,Andhra Pradesh,Kurnool,0
S36,2,552,AP,Andhra Pradesh,Kurnool,4.7
S37,2,552,AP,Andhra Pradesh,Kurnool,4
S38,2,552,AP,Andhra Pradesh,Kurnool,23
S39,2,552,AP,Andhra Pradesh,Kurnool,23.3
S40,2,552,AP,Andhra Pradesh,Kurnool,80.7
S03,2,552,AP,Andhra Pradesh,Kurnool,1021
S41,2,552,AP,Andhra Pradesh,Kurnool,71.7
S42,2,552,AP,Andhra Pradesh,Kurnool,94.4
S43,2,552,AP,Andhra Pradesh,Kurnool,52.9
V33,2,552,AP,Andhra Pradesh,Kurnool,37.3
S45,2,552,AP,Andhra Pradesh,Kurnool,93.1
S46,2,552,AP,Andhra Pradesh,Kurnool,67
V36,2,552,AP,Andhra Pradesh,Kurnool,13.8
S47,2,552,AP,Andhra Pradesh,Kurnool,1310
S48,2,552,AP,Andhra Pradesh,Kurnool,4.9
S49,2,552,AP,Andhra Pradesh,Kurnool,21.6
S04,2,552,AP,Andhra Pradesh,Kurnool,816
S50,2,552,AP,Andhra Pradesh,Kurnool,75.5
S51,2,552,AP,Andhra Pradesh,Kurnool,36
S52,2,552,AP,Andhra Pradesh,Kurnool,10.7
S53,2,552,AP,Andhra Pradesh,Kurnool,86.2
S54,2,552,AP,Andhra Pradesh,Kurnool,27.6
S55,2,552,AP,Andhra Pradesh,Kurnool,51.9
S56,2,552,AP,Andhra Pradesh,Kurnool,19.8
S57,2,552,AP,Andhra Pradesh,Kurnool,66.1
S59,2,552,AP,Andhra Pradesh,Kurnool,95.5
S60,2,552,AP,Andhra Pradesh,Kurnool,73.7
S05,2,552,AP,Andhra Pradesh,Kurnool,73.3
S61,2,552,AP,Andhra Pradesh,Kurnool,90.1
S62,2,552,AP,Andhra Pradesh,Kurnool,89.7
S65,2,552,AP,Andhra Pradesh,Kurnool,73.7
V53,2,552,AP,Andhra Pradesh,Kurnool,70.7
S67,2,552,AP,Andhra Pradesh,Kurnool,94.8
S68,2,552,AP,Andhra Pradesh,Kurnool,5.3
S69,2,552,AP,Andhra Pradesh,Kurnool,2.5
S70,2,552,AP,Andhra Pradesh,Kurnool,NA
S71,2,552,AP,Andhra Pradesh,Kurnool,NA
S72,2,552,AP,Andhra Pradesh,Kurnool,NA
V06,2,552,AP,Andhra Pradesh,Kurnool,99.7
S73,2,552,AP,Andhra Pradesh,Kurnool,0
S74,2,552,AP,Andhra Pradesh,Kurnool,NA
S75,2,552,AP,Andhra Pradesh,Kurnool,32
S76,2,552,AP,Andhra Pradesh,Kurnool,88.9
S77,2,552,AP,Andhra Pradesh,Kurnool,NA
S78,2,552,AP,Andhra Pradesh,Kurnool,0
S79,2,552,AP,Andhra Pradesh,Kurnool,NA
S80,2,552,AP,Andhra Pradesh,Kurnool,1.4
S81,2,552,AP,Andhra Pradesh,Kurnool,44.1
S82,2,552,AP,Andhra Pradesh,Kurnool,18.8
V07,2,552,AP,Andhra Pradesh,Kurnool,81.7
S83,2,552,AP,Andhra Pradesh,Kurnool,4.7
S84,2,552,AP,Andhra Pradesh,Kurnool,37.5
S86,2,552,AP,Andhra Pradesh,Kurnool,21.6
S87,2,552,AP,Andhra Pradesh,Kurnool,13.6
S88,2,552,AP,Andhra Pradesh,Kurnool,24.9
S89,2,552,AP,Andhra Pradesh,Kurnool,31.7
S92,2,552,AP,Andhra Pradesh,Kurnool,54.5
S93,2,552,AP,Andhra Pradesh,Kurnool,54.6
S94,2,552,AP,Andhra Pradesh,Kurnool,51.8
S95,2,552,AP,Andhra Pradesh,Kurnool,54.5
V08,2,552,AP,Andhra Pradesh,Kurnool,52.9
S97,2,552,AP,Andhra Pradesh,Kurnool,26.6
V81,2,552,AP,Andhra Pradesh,Kurnool,5.2
V82,2,552,AP,Andhra Pradesh,Kurnool,2.5
V83,2,552,AP,Andhra Pradesh,Kurnool,2.4
V84,2,552,AP,Andhra Pradesh,Kurnool,1.7
V85,2,552,AP,Andhra Pradesh,Kurnool,7.6
V86,2,552,AP,Andhra Pradesh,Kurnool,1.5
V87,2,552,AP,Andhra Pradesh,Kurnool,0.8
V88,2,552,AP,Andhra Pradesh,Kurnool,10.5
V89,2,552,AP,Andhra Pradesh,Kurnool,4.5
S10,2,552,AP,Andhra Pradesh,Kurnool,63.7
V90,2,552,AP,Andhra Pradesh,Kurnool,2
S111,2,552,AP,Andhra Pradesh,Kurnool,31.8
S112,2,552,AP,Andhra Pradesh,Kurnool,6.3
S113,2,552,AP,Andhra Pradesh,Kurnool,9.6
S01,2,549,AP,Andhra Pradesh,Prakasam,53.5
S11,2,549,AP,Andhra Pradesh,Prakasam,76.4
S12,2,549,AP,Andhra Pradesh,Prakasam,75.3
V12,2,549,AP,Andhra Pradesh,Prakasam,54.6
S15,2,549,AP,Andhra Pradesh,Prakasam,74
S16,2,549,AP,Andhra Pradesh,Prakasam,28.5
S20,2,549,AP,Andhra Pradesh,Prakasam,44.5
S21,2,549,AP,Andhra Pradesh,Prakasam,NA
S23,2,549,AP,Andhra Pradesh,Prakasam,17.1
S28,2,549,AP,Andhra Pradesh,Prakasam,70.9
S29,2,549,AP,Andhra Pradesh,Prakasam,70.9
S02,2,549,AP,Andhra Pradesh,Prakasam,25
S30,2,549,AP,Andhra Pradesh,Prakasam,70.3
S31,2,549,AP,Andhra Pradesh,Prakasam,0
S32,2,549,AP,Andhra Pradesh,Prakasam,0.2
S33,2,549,AP,Andhra Pradesh,Prakasam,0.2
S34,2,549,AP,Andhra Pradesh,Prakasam,0.3
S36,2,549,AP,Andhra Pradesh,Prakasam,4.7
S37,2,549,AP,Andhra Pradesh,Prakasam,3.2
S38,2,549,AP,Andhra Pradesh,Prakasam,17.9
S39,2,549,AP,Andhra Pradesh,Prakasam,22.9
S40,2,549,AP,Andhra Pradesh,Prakasam,73.5
S03,2,549,AP,Andhra Pradesh,Prakasam,1016
S41,2,549,AP,Andhra Pradesh,Prakasam,73.7
S42,2,549,AP,Andhra Pradesh,Prakasam,97
S43,2,549,AP,Andhra Pradesh,Prakasam,48.2
V33,2,549,AP,Andhra Pradesh,Prakasam,38.2
S45,2,549,AP,Andhra Pradesh,Prakasam,86.9
S46,2,549,AP,Andhra Pradesh,Prakasam,75.9
V36,2,549,AP,Andhra Pradesh,Prakasam,12
S47,2,549,AP,Andhra Pradesh,Prakasam,1616
S48,2,549,AP,Andhra Pradesh,Prakasam,NA
S49,2,549,AP,Andhra Pradesh,Prakasam,22
S04,2,549,AP,Andhra Pradesh,Prakasam,799
S50,2,549,AP,Andhra Pradesh,Prakasam,91.4
S51,2,549,AP,Andhra Pradesh,Prakasam,29.2
S52,2,549,AP,Andhra Pradesh,Prakasam,5
S53,2,549,AP,Andhra Pradesh,Prakasam,95.7
S54,2,549,AP,Andhra Pradesh,Prakasam,38.4
S55,2,549,AP,Andhra Pradesh,Prakasam,50.7
S56,2,549,AP,Andhra Pradesh,Prakasam,23.5
S57,2,549,AP,Andhra Pradesh,Prakasam,64
S59,2,549,AP,Andhra Pradesh,Prakasam,97.7
S60,2,549,AP,Andhra Pradesh,Prakasam,68.3
S05,2,549,AP,Andhra Pradesh,Prakasam,68.9
S61,2,549,AP,Andhra Pradesh,Prakasam,89
S62,2,549,AP,Andhra Pradesh,Prakasam,93.4
S65,2,549,AP,Andhra Pradesh,Prakasam,57.6
V53,2,549,AP,Andhra Pradesh,Prakasam,71.4
S67,2,549,AP,Andhra Pradesh,Prakasam,100
S68,2,549,AP,Andhra Pradesh,Prakasam,0
S69,2,549,AP,Andhra Pradesh,Prakasam,11.3
S70,2,549,AP,Andhra Pradesh,Prakasam,56.9
S71,2,549,AP,Andhra Pradesh,Prakasam,43.2
S72,2,549,AP,Andhra Pradesh,Prakasam,82.7
V06,2,549,AP,Andhra Pradesh,Prakasam,97.7
S73,2,549,AP,Andhra Pradesh,Prakasam,0.7
S74,2,549,AP,Andhra Pradesh,Prakasam,66.2
S75,2,549,AP,Andhra Pradesh,Prakasam,30.9
S76,2,549,AP,Andhra Pradesh,Prakasam,NA
S77,2,549,AP,Andhra Pradesh,Prakasam,NA
S78,2,549,AP,Andhra Pradesh,Prakasam,7.4
S79,2,549,AP,Andhra Pradesh,Prakasam,NA
S80,2,549,AP,Andhra Pradesh,Prakasam,11.3
S81,2,549,AP,Andhra Pradesh,Prakasam,28.2
S82,2,549,AP,Andhra Pradesh,Prakasam,15.3
V07,2,549,AP,Andhra Pradesh,Prakasam,58.2
S83,2,549,AP,Andhra Pradesh,Prakasam,3.6
S84,2,549,AP,Andhra Pradesh,Prakasam,30.3
S86,2,549,AP,Andhra Pradesh,Prakasam,16.9
S87,2,549,AP,Andhra Pradesh,Prakasam,13.4
S88,2,549,AP,Andhra Pradesh,Prakasam,32.5
S89,2,549,AP,Andhra Pradesh,Prakasam,33.6
S92,2,549,AP,Andhra Pradesh,Prakasam,56.3
S93,2,549,AP,Andhra Pradesh,Prakasam,57.7
S94,2,549,AP,Andhra Pradesh,Prakasam,57.9
S95,2,549,AP,Andhra Pradesh,Prakasam,57.7
V08,2,549,AP,Andhra Pradesh,Prakasam,53.6
S97,2,549,AP,Andhra Pradesh,Prakasam,23.4
V81,2,549,AP,Andhra Pradesh,Prakasam,8.2
V82,2,549,AP,Andhra Pradesh,Prakasam,5.4
V83,2,549,AP,Andhra Pradesh,Prakasam,5
V84,2,549,AP,Andhra Pradesh,Prakasam,2.9
V85,2,549,AP,Andhra Pradesh,Prakasam,6.7
V86,2,549,AP,Andhra Pradesh,Prakasam,1
V87,2,549,AP,Andhra Pradesh,Prakasam,0.5
V88,2,549,AP,Andhra Pradesh,Prakasam,9.7
V89,2,549,AP,Andhra Pradesh,Prakasam,3.9
S10,2,549,AP,Andhra Pradesh,Prakasam,65.9
V90,2,549,AP,Andhra Pradesh,Prakasam,2
S111,2,549,AP,Andhra Pradesh,Prakasam,26.6
S112,2,549,AP,Andhra Pradesh,Prakasam,3.1
S113,2,549,AP,Andhra Pradesh,Prakasam,10.3
S01,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,60.6
S11,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,82.2
S12,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,73
V12,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,61.4
S15,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,80.1
S16,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,32.7
S20,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,38.5
S21,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,NA
S23,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,11.8
S28,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,71
S29,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,71
S02,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,22.9
S30,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,70.7
S31,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,0
S32,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,0.2
S33,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,0
S34,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,0
S36,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,3.2
S37,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,1.8
S38,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,19.3
S39,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,22.2
S40,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,87.7
S03,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,1039
S41,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,85.8
S42,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,95.5
S43,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,67.3
V33,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,55.7
S45,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,92.5
S46,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,83.2
V36,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,6.1
S47,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,2436
S48,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,NA
S49,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,25.9
S04,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,1156
S50,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,96
S51,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,26.3
S52,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,2.8
S53,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,98.4
S54,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,51.3
S55,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,57.9
S56,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,41.7
S57,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,47.7
S59,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,86.3
S60,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,61.1
S05,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,80.7
S61,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,73.4
S62,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,66.9
S65,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,54.9
V53,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,62.9
S67,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,86.2
S68,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,13.9
S69,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,1.2
S70,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,NA
S71,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,NA
S72,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,NA
V06,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,97.9
S73,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,0
S74,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,NA
S75,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,29.3
S76,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,71.7
S77,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,NA
S78,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,4.1
S79,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,NA
S80,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,8.7
S81,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,29.4
S82,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,16.9
V07,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,67.7
S83,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,4.3
S84,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,28.7
S86,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,17
S87,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,17.5
S88,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,35
S89,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,32
S92,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,50.4
S93,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,59.1
S94,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,59.2
S95,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,59.1
V08,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,52.7
S97,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,41.3
V81,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,9.5
V82,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,5.7
V83,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,6.3
V84,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,3.1
V85,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,8.8
V86,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,1.7
V87,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,1.1
V88,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,7.1
V89,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,2.9
S10,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,57.1
V90,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,2
S111,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,41.6
S112,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,6.4
S113,2,550,AP,Andhra Pradesh,Sri Potti Sriramulu Nellore,14.4
S01,2,542,AP,Andhra Pradesh,Srikakulam,58.4
S11,2,542,AP,Andhra Pradesh,Srikakulam,80
S12,2,542,AP,Andhra Pradesh,Srikakulam,82.2
V12,2,542,AP,Andhra Pradesh,Srikakulam,59.6
S15,2,542,AP,Andhra Pradesh,Srikakulam,79.7
S16,2,542,AP,Andhra Pradesh,Srikakulam,34.7
S20,2,542,AP,Andhra Pradesh,Srikakulam,22.8
S21,2,542,AP,Andhra Pradesh,Srikakulam,NA
S23,2,542,AP,Andhra Pradesh,Srikakulam,11.7
S28,2,542,AP,Andhra Pradesh,Srikakulam,67.7
S29,2,542,AP,Andhra Pradesh,Srikakulam,67.5
S02,2,542,AP,Andhra Pradesh,Srikakulam,22.2
S30,2,542,AP,Andhra Pradesh,Srikakulam,66.1
S31,2,542,AP,Andhra Pradesh,Srikakulam,0.7
S32,2,542,AP,Andhra Pradesh,Srikakulam,0.2
S33,2,542,AP,Andhra Pradesh,Srikakulam,0
S34,2,542,AP,Andhra Pradesh,Srikakulam,0.3
S36,2,542,AP,Andhra Pradesh,Srikakulam,6.7
S37,2,542,AP,Andhra Pradesh,Srikakulam,5
S38,2,542,AP,Andhra Pradesh,Srikakulam,15.7
S39,2,542,AP,Andhra Pradesh,Srikakulam,17.8
S40,2,542,AP,Andhra Pradesh,Srikakulam,82.2
S03,2,542,AP,Andhra Pradesh,Srikakulam,1028
S41,2,542,AP,Andhra Pradesh,Srikakulam,72.7
S42,2,542,AP,Andhra Pradesh,Srikakulam,99.4
S43,2,542,AP,Andhra Pradesh,Srikakulam,65.7
V33,2,542,AP,Andhra Pradesh,Srikakulam,42.1
S45,2,542,AP,Andhra Pradesh,Srikakulam,96.9
S46,2,542,AP,Andhra Pradesh,Srikakulam,89.5
V36,2,542,AP,Andhra Pradesh,Srikakulam,23.9
S47,2,542,AP,Andhra Pradesh,Srikakulam,2938
S48,2,542,AP,Andhra Pradesh,Srikakulam,NA
S49,2,542,AP,Andhra Pradesh,Srikakulam,23.3
S04,2,542,AP,Andhra Pradesh,Srikakulam,933
S50,2,542,AP,Andhra Pradesh,Srikakulam,91.2
S51,2,542,AP,Andhra Pradesh,Srikakulam,42.3
S52,2,542,AP,Andhra Pradesh,Srikakulam,6.4
S53,2,542,AP,Andhra Pradesh,Srikakulam,97.6
S54,2,542,AP,Andhra Pradesh,Srikakulam,41.4
S55,2,542,AP,Andhra Pradesh,Srikakulam,55.5
S56,2,542,AP,Andhra Pradesh,Srikakulam,33.7
S57,2,542,AP,Andhra Pradesh,Srikakulam,59.2
S59,2,542,AP,Andhra Pradesh,Srikakulam,100
S60,2,542,AP,Andhra Pradesh,Srikakulam,68.4
S05,2,542,AP,Andhra Pradesh,Srikakulam,89.3
S61,2,542,AP,Andhra Pradesh,Srikakulam,88.5
S62,2,542,AP,Andhra Pradesh,Srikakulam,88.9
S65,2,542,AP,Andhra Pradesh,Srikakulam,66.1
V53,2,542,AP,Andhra Pradesh,Srikakulam,89.7
S67,2,542,AP,Andhra Pradesh,Srikakulam,100
S68,2,542,AP,Andhra Pradesh,Srikakulam,0
S69,2,542,AP,Andhra Pradesh,Srikakulam,5.9
S70,2,542,AP,Andhra Pradesh,Srikakulam,NA
S71,2,542,AP,Andhra Pradesh,Srikakulam,NA
S72,2,542,AP,Andhra Pradesh,Srikakulam,NA
V06,2,542,AP,Andhra Pradesh,Srikakulam,97.3
S73,2,542,AP,Andhra Pradesh,Srikakulam,0.4
S74,2,542,AP,Andhra Pradesh,Srikakulam,88.1
S75,2,542,AP,Andhra Pradesh,Srikakulam,27.5
S76,2,542,AP,Andhra Pradesh,Srikakulam,NA
S77,2,542,AP,Andhra Pradesh,Srikakulam,NA
S78,2,542,AP,Andhra Pradesh,Srikakulam,4.9
S79,2,542,AP,Andhra Pradesh,Srikakulam,NA
S80,2,542,AP,Andhra Pradesh,Srikakulam,3.8
S81,2,542,AP,Andhra Pradesh,Srikakulam,28
S82,2,542,AP,Andhra Pradesh,Srikakulam,15.6
V07,2,542,AP,Andhra Pradesh,Srikakulam,75.7
S83,2,542,AP,Andhra Pradesh,Srikakulam,3.9
S84,2,542,AP,Andhra Pradesh,Srikakulam,28.7
S86,2,542,AP,Andhra Pradesh,Srikakulam,20.5
S87,2,542,AP,Andhra Pradesh,Srikakulam,15.2
S88,2,542,AP,Andhra Pradesh,Srikakulam,24.4
S89,2,542,AP,Andhra Pradesh,Srikakulam,18.9
S92,2,542,AP,Andhra Pradesh,Srikakulam,70.6
S93,2,542,AP,Andhra Pradesh,Srikakulam,72.1
S94,2,542,AP,Andhra Pradesh,Srikakulam,NA
S95,2,542,AP,Andhra Pradesh,Srikakulam,71.8
V08,2,542,AP,Andhra Pradesh,Srikakulam,33.2
S97,2,542,AP,Andhra Pradesh,Srikakulam,29.3
V81,2,542,AP,Andhra Pradesh,Srikakulam,8.3
V82,2,542,AP,Andhra Pradesh,Srikakulam,3.5
V83,2,542,AP,Andhra Pradesh,Srikakulam,12.4
V84,2,542,AP,Andhra Pradesh,Srikakulam,5
V85,2,542,AP,Andhra Pradesh,Srikakulam,4.9
V86,2,542,AP,Andhra Pradesh,Srikakulam,1.1
V87,2,542,AP,Andhra Pradesh,Srikakulam,0.9
V88,2,542,AP,Andhra Pradesh,Srikakulam,11
V89,2,542,AP,Andhra Pradesh,Srikakulam,0.9
S10,2,542,AP,Andhra Pradesh,Srikakulam,38
V90,2,542,AP,Andhra Pradesh,Srikakulam,2.2
S111,2,542,AP,Andhra Pradesh,Srikakulam,37.4
S112,2,542,AP,Andhra Pradesh,Srikakulam,6.9
S113,2,542,AP,Andhra Pradesh,Srikakulam,9.1
S01,2,543,AP,Andhra Pradesh,Vizianagaram,56.4
S11,2,543,AP,Andhra Pradesh,Vizianagaram,69.1
S12,2,543,AP,Andhra Pradesh,Vizianagaram,79.9
V12,2,543,AP,Andhra Pradesh,Vizianagaram,54.3
S15,2,543,AP,Andhra Pradesh,Vizianagaram,73.4
S16,2,543,AP,Andhra Pradesh,Vizianagaram,32.9
S20,2,543,AP,Andhra Pradesh,Vizianagaram,29
S21,2,543,AP,Andhra Pradesh,Vizianagaram,NA
S23,2,543,AP,Andhra Pradesh,Vizianagaram,17.8
S28,2,543,AP,Andhra Pradesh,Vizianagaram,71.6
S29,2,543,AP,Andhra Pradesh,Vizianagaram,71.6
S02,2,543,AP,Andhra Pradesh,Vizianagaram,23.7
S30,2,543,AP,Andhra Pradesh,Vizianagaram,70
S31,2,543,AP,Andhra Pradesh,Vizianagaram,1.4
S32,2,543,AP,Andhra Pradesh,Vizianagaram,0.2
S33,2,543,AP,Andhra Pradesh,Vizianagaram,0
S34,2,543,AP,Andhra Pradesh,Vizianagaram,0
S36,2,543,AP,Andhra Pradesh,Vizianagaram,3.3
